cycle,object,x,y,z,v,snr,noise
1,1,-0.010227886028587818,0.15506330132484436,-0.29660868644714355,0.0,155,576
1,2,0.0,0.19425027072429657,-0.37076085805892944,0.0,146,588
1,3,0.26081112027168274,2.800736665725708,-0.4346851706504822,0.0,159,629
1,4,0.2684819996356964,2.895585298538208,-0.3579760193824768,0.0,163,634
1,5,0.0,0.13407933712005615,-0.3068365752696991,0.12233256548643112,145,546
1,6,0.0,0.16759911179542542,-0.38354572653770447,0.12233256548643112,136,557
1,7,0.26081112027168274,2.800736665725708,-0.4346851706504822,0.12233256548643112,159,591
1,8,0.3579760193824768,2.8733720779418945,-0.4474700391292572,0.12233256548643112,163,595
1,9,0.9460794925689697,2.8942160606384277,0.5676476955413818,0.24466513097286224,115,465
1,10,-0.010227886028587818,0.17322637140750885,-0.286380797624588,-0.12233256548643112,144,548
1,11,0.0,0.19425027072429657,-0.37076085805892944,-0.12233256548643112,135,559
1,12,0.26081112027168274,2.812854051589966,-0.34774813055992126,-0.12233256548643112,159,590
1,13,0.2684819996356964,2.895585298538208,-0.3579760193824768,-0.12233256548643112,164,594
2,1,-0.010227886028587818,0.15506330132484436,-0.29660868644714355,0.0,153,576
2,2,0.0,0.19425027072429657,-0.37076085805892944,0.0,146,588
2,3,0.26081112027168274,2.800736665725708,-0.4346851706504822,0.0,159,629
2,4,0.2684819996356964,2.8831114768981934,-0.4474700391292572,0.0,164,634
2,5,0.0,0.13407933712005615,-0.3068365752696991,0.12233256548643112,147,545
2,6,0.0,0.16759911179542542,-0.38354572653770447,0.12233256548643112,142,554
2,7,0.26081112027168274,2.7858548164367676,-0.5216222405433655,0.12233256548643112,159,589
2,8,0.3579760193824768,2.8580002784729004,-0.5369639992713928,0.12233256548643112,163,596
2,9,-0.010227886028587818,0.17322637140750885,-0.286380797624588,-0.12233256548643112,148,541
2,10,-0.012784857302904129,0.21653294563293457,-0.3579759895801544,-0.12233256548643112,141,553
2,11,0.26081112027168274,2.812854051589966,-0.34774813055992126,-0.12233256548643112,159,590
2,12,0.2684819996356964,2.895585298538208,-0.3579760193824768,-0.12233256548643112,165,594
3,1,0.0,0.15540023148059845,-0.29660868644714355,0.0,156,574
3,2,0.0,0.19425027072429657,-0.37076085805892944,0.0,149,585
3,3,0.26081112027168274,2.800736665725708,-0.4346851706504822,0.0,157,629
3,4,0.2684819996356964,2.895585298538208,-0.3579760193824768,0.0,161,633
3,5,0.0,0.13407933712005615,-0.3068365752696991,0.12233256548643112,144,544
3,6,0.0,0.16759911179542542,-0.38354572653770447,0.12233256548643112,138,555
3,7,0.26081112027168274,2.7858548164367676,-0.5216222405433655,0.12233256548643112,157,589
3,8,0.2684819996356964,2.8831114768981934,-0.4474700391292572,0.12233256548643112,163,592
3,9,-0.010227886028587818,0.17322637140750885,-0.286380797624588,-0.12233256548643112,151,540
3,10,-0.012784857302904129,0.21653294563293457,-0.3579759895801544,-0.12233256548643112,144,553
3,11,0.17387406527996063,2.819563627243042,-0.34774813055992126,-0.12233256548643112,155,591
3,12,0.2684819996356964,2.895585298538208,-0.3579760193824768,-0.12233256548643112,159,597
4,1,0.0,0.15540023148059845,-0.29660868644714355,0.0,157,574
4,2,0.0,0.19425027072429657,-0.37076085805892944,0.0,148,588
4,3,0.26081112027168274,2.800736665725708,-0.4346851706504822,0.0,161,629
4,4,0.2684819996356964,2.895585298538208,-0.3579760193824768,0.0,166,632
4,5,0.0,0.13407933712005615,-0.3068365752696991,0.12233256548643112,154,541
4,6,0.012784857302904129,0.16711078584194183,-0.38354572653770447,0.12233256548643112,146,552
4,7,0.26081112027168274,2.7858548164367676,-0.5216222405433655,0.12233256548643112,160,590
4,8,0.2684819996356964,2.8831114768981934,-0.4474700391292572,0.12233256548643112,165,594
4,9,-0.010227886028587818,0.17322637140750885,-0.286380797624588,-0.12233256548643112,147,543
4,10,-0.012784857302904129,0.21653294563293457,-0.3579759895801544,-0.12233256548643112,135,558
4,11,0.17387406527996063,2.819563627243042,-0.34774813055992126,-0.12233256548643112,160,589
4,12,0.2684819996356964,2.895585298538208,-0.3579760193824768,-0.12233256548643112,165,594
5,1,0.0,0.15540023148059845,-0.29660868644714355,0.0,150,579
5,2,0.0,0.19425027072429657,-0.37076085805892944,0.0,141,592
5,3,0.17387406527996063,2.819563627243042,-0.34774813055992126,0.0,159,626
5,4,0.2684819996356964,2.895585298538208,-0.3579760193824768,0.0,165,631
5,5,0.0,0.13407933712005615,-0.3068365752696991,0.12233256548643112,142,547
5,6,0.0,0.16759911179542542,-0.38354572653770447,0.12233256548643112,134,559
5,7,0.26081112027168274,2.800736665725708,-0.4346851706504822,0.12233256548643112,159,587
5,8,0.2684819996356964,2.8831114768981934,-0.4474700391292572,0.12233256548643112,166,592
5,9,-0.010227886028587818,0.17322637140750885,-0.286380797624588,-0.12233256548643112,141,550
5,10,0.0,0.19425027072429657,-0.37076085805892944,-0.12233256548643112,132,562
5,11,0.17387406527996063,2.828929901123047,-0.26081112027168274,-0.12233256548643112,158,587
5,12,0.2684819996356964,2.895585298538208,-0.3579760193824768,-0.12233256548643112,165,592
6,1,0.0,0.15540023148059845,-0.29660868644714355,0.0,158,576
6,2,0.0,0.19425027072429657,-0.37076085805892944,0.0,151,586
6,3,0.26081112027168274,2.812854051589966,-0.34774813055992126,0.0,157,628
6,4,0.2684819996356964,2.895585298538208,-0.3579760193824768,0.0,163,633
6,5,0.0,0.15540023148059845,-0.29660868644714355,0.12233256548643112,154,543
6,6,0.012784857302904129,0.16711078584194183,-0.38354572653770447,0.12233256548643112,150,553
6,7,0.26081112027168274,2.800736665725708,-0.4346851706504822,0.12233256548643112,157,588
6,8,0.3579760193824768,2.8733720779418945,-0.4474700391292572,0.12233256548643112,164,592
6,9,-0.010227886028587818,0.17322637140750885,-0.286380797624588,-0.12233256548643112,150,544
6,10,0.0,0.19425027072429657,-0.37076085805892944,-0.12233256548643112,145,554
6,11,0.26081112027168274,2.812854051589966,-0.34774813055992126,-0.12233256548643112,157,588
6,12,0.2684819996356964,2.895585298538208,-0.3579760193824768,-0.12233256548643112,162,594
7,1,-0.010227886028587818,0.15506330132484436,-0.29660868644714355,0.0,148,580
7,2,0.0,0.19425027072429657,-0.37076085805892944,0.0,139,593
7,3,0.26081112027168274,2.800736665725708,-0.4346851706504822,0.0,161,629
7,4,0.2684819996356964,2.8831114768981934,-0.4474700391292572,0.0,165,633
7,5,0.0,0.13407933712005615,-0.3068365752696991,0.12233256548643112,142,546
7,6,0.0,0.16759911179542542,-0.38354572653770447,0.12233256548643112,134,557
7,7,0.26081112027168274,2.7858548164367676,-0.5216222405433655,0.12233256548643112,159,591
7,8,0.2684819996356964,2.8677918910980225,-0.5369639992713928,0.12233256548643112,162,596
7,9,-0.010227886028587818,0.17322637140750885,-0.286380797624588,-0.12233256548643112,144,546
7,10,0.0,0.21691004931926727,-0.3579759895801544,-0.12233256548643112,134,558
7,11,0.17387406527996063,2.819563627243042,-0.34774813055992126,-0.12233256548643112,162,589
7,12,0.2684819996356964,2.895585298538208,-0.3579760193824768,-0.12233256548643112,167,593
8,1,0.0,0.15540023148059845,-0.29660868644714355,0.0,156,576
8,2,0.0,0.19425027072429657,-0.37076085805892944,0.0,145,591
8,3,0.26081112027168274,2.812854051589966,-0.34774813055992126,0.0,156,628
8,4,0.2684819996356964,2.895585298538208,-0.3579760193824768,0.0,161,632
8,5,0.0,0.13407933712005615,-0.3068365752696991,0.12233256548643112,141,548
8,6,0.0,0.16759911179542542,-0.38354572653770447,0.12233256548643112,130,562
8,7,0.26081112027168274,2.800736665725708,-0.4346851706504822,0.12233256548643112,157,588
8,8,0.2684819996356964,2.8831114768981934,-0.4474700391292572,0.12233256548643112,162,592
8,9,-0.010227886028587818,0.17322637140750885,-0.286380797624588,-0.12233256548643112,156,538
8,10,0.0,0.19425027072429657,-0.37076085805892944,-0.12233256548643112,147,552
8,11,0.17387406527996063,2.828929901123047,-0.26081112027168274,-0.12233256548643112,155,590
8,12,0.2684819996356964,2.905250072479248,-0.2684819996356964,-0.12233256548643112,161,594
9,1,0.0,0.15540023148059845,-0.29660868644714355,0.0,155,577
9,2,0.0,0.19425027072429657,-0.37076085805892944,0.0,147,588
9,3,0.26081112027168274,2.800736665725708,-0.4346851706504822,0.0,152,632
9,4,0.2684819996356964,2.895585298538208,-0.3579760193824768,0.0,151,642
9,5,0.0,0.13407933712005615,-0.3068365752696991,0.12233256548643112,146,547
9,6,0.012784857302904129,0.16711078584194183,-0.38354572653770447,0.12233256548643112,138,558
9,7,0.26081112027168274,2.800736665725708,-0.4346851706504822,0.12233256548643112,153,593
9,8,0.2684819996356964,2.8831114768981934,-0.4474700391292572,0.12233256548643112,152,603
9,9,0.0,0.1735280454158783,-0.286380797624588,-0.12233256548643112,150,543
