cycle,object,x,y,z,v,snr,noise
2,13,1.12762451171875,3.8451480865478516,0.8770412802696228,-0.24466513097286224,120,461
2,14,-0.010227886028587818,0.1891055554151535,-0.27615290880203247,-0.12233256548643112,147,544
2,15,0.0,0.21691004931926727,-0.3579759895801544,-0.12233256548643112,141,554
2,16,0.0,2.3164680004119873,-0.3579759895801544,-0.12233256548643112,116,616
2,17,0.0,2.3991990089416504,-0.37076085805892944,-0.12233256548643112,173,617
2,18,0.0,2.4925761222839355,-0.3068365752696991,-0.12233256548643112,168,610
3,1,0.0,0.15540023148059845,-0.29660868644714355,0.0,161,570
3,2,0.0,0.19425027072429657,-0.37076085805892944,0.0,151,582
3,3,0.071595199406147,2.3031530380249023,-0.4295712113380432,0.0,140,632
3,4,0.07415217161178589,2.385408639907837,-0.44491302967071533,0.0,197,632
3,5,0.0,2.4819302558898926,-0.38354572653770447,0.0,180,637
3,6,0.0,0.15540023148059845,-0.29660868644714355,0.12233256548643112,162,530
3,7,0.0,0.19425027072429657,-0.37076085805892944,0.12233256548643112,148,544
3,8,0.071595199406147,2.2886409759521484,-0.5011664032936096,0.12233256548643112,132,600
3,9,0.07415217161178589,2.370378255844116,-0.5190652012825012,0.12233256548643112,183,607
3,10,0.07670914381742477,2.4676640033721924,-0.46025487780570984,0.12233256548643112,170,608
3,11,-0.010227886028587818,0.17322637140750885,-0.286380797624588,-0.12233256548643112,143,548
3,12,0.0,0.21691004931926727,-0.3579759895801544,-0.12233256548643112,137,556
3,13,0.0,2.3164680004119873,-0.3579759895801544,-0.12233256548643112,136,597
3,14,0.0,2.3991990089416504,-0.37076085805892944,-0.12233256548643112,196,593
3,15,0.0,2.4925761222839355,-0.3068365752696991,-0.12233256548643112,182,597
4,1,-0.010227886028587818,0.17322637140750885,-0.286380797624588,0.0,146,585
4,2,0.0,0.19425027072429657,-0.37076085805892944,0.0,136,596
4,3,0.071595199406147,2.3031530380249023,-0.4295712113380432,0.0,137,635
4,4,0.07415217161178589,2.385408639907837,-0.44491302967071533,0.0,187,642
4,5,0.0,2.4819302558898926,-0.38354572653770447,0.0,170,647
4,6,-0.15853223204612732,2.5854012966156006,-0.15853223204612732,0.0,112,640
4,7,-0.31706446409225464,1.7363638877868652,-1.9023867845535278,0.0,112,640
4,8,1.3475240468978882,2.166229724884033,0.47559669613838196,0.0,112,640
4,9,0.0,0.13407933712005615,-0.3068365752696991,0.12233256548643112,139,552
4,10,0.0,0.19425027072429657,-0.37076085805892944,0.12233256548643112,128,565
4,11,0.071595199406147,2.2886409759521484,-0.5011664032936096,0.12233256548643112,127,606
4,12,0.07415217161178589,2.370378255844116,-0.5190652012825012,0.12233256548643112,178,612
4,13,0.0,2.4688560962677,-0.46025487780570984,0.12233256548643112,169,609
4,14,-0.15853223204612732,2.5854012966156006,-0.15853223204612732,0.12233256548643112,113,601
4,15,-0.23779834806919098,1.6586344242095947,-1.9816529750823975,0.12233256548643112,113,601
4,16,1.2682578563690186,2.1950430870056152,0.5548627972602844,0.12233256548643112,113,601
4,17,1.8819310665130615,3.048738479614258,1.411448359489441,-0.24466513097286224,145,464
4,18,2.043020248413086,2.9775235652923584,1.5623096227645874,-0.24466513097286224,150,466
4,19,1.0023329257965088,3.9059062004089355,0.7517496943473816,-0.24466513097286224,132,470
4,20,-0.010227886028587818,0.17322637140750885,-0.286380797624588,-0.12233256548643112,133,557
4,21,-0.012784857302904129,0.21653294563293457,-0.3579759895801544,-0.12233256548643112,126,566
4,22,0.0,2.3164680004119873,-0.3579759895801544,-0.12233256548643112,140,592
4,23,0.0,2.3991990089416504,-0.37076085805892944,-0.12233256548643112,194,596
4,24,0.0,2.4925761222839355,-0.3068365752696991,-0.12233256548643112,176,602
4,25,-0.15853223204612732,2.5890440940856934,-0.07926611602306366,-0.12233256548643112,113,600
4,26,-0.3963305950164795,1.8038065433502197,-1.8231207132339478,-0.12233256548643112,113,600
4,27,1.3475240468978882,2.14729380607605,0.5548627972602844,-0.12233256548643112,113,600
5,1,-0.010227886028587818,0.17322637140750885,-0.286380797624588,0.0,159,570
5,2,0.0,0.19425027072429657,-0.37076085805892944,0.0,147,582
5,3,0.071595199406147,2.3031530380249023,-0.4295712113380432,0.0,123,648
5,4,0.07415217161178589,2.385408639907837,-0.44491302967071533,0.0,179,649
5,5,0.0,2.4819302558898926,-0.38354572653770447,0.0,168,648
5,6,-0.010227886028587818,0.15506330132484436,-0.29660868644714355,0.12233256548643112,144,546
5,7,0.0,0.19425027072429657,-0.37076085805892944,0.12233256548643112,132,557
5,8,0.071595199406147,2.2886409759521484,-0.5011664032936096,0.12233256548643112,122,610
5,9,0.07415217161178589,2.370378255844116,-0.5190652012825012,0.12233256548643112,178,611
5,10,0.07670914381742477,2.4676640033721924,-0.46025487780570984,0.12233256548643112,169,608
5,11,-0.010227886028587818,0.17322637140750885,-0.286380797624588,-0.12233256548643112,150,540
5,12,0.0,0.21691004931926727,-0.3579759895801544,-0.12233256548643112,140,551
5,13,0.0,2.3164680004119873,-0.3579759895801544,-0.12233256548643112,122,610
5,14,0.0,2.3991990089416504,-0.37076085805892944,-0.12233256548643112,177,612
5,15,0.0,2.4925761222839355,-0.3068365752696991,-0.12233256548643112,168,610
6,1,-0.010227886028587818,0.15506330132484436,-0.29660868644714355,0.0,161,572
6,2,0.0,0.19425027072429657,-0.37076085805892944,0.0,151,583
6,3,0.071595199406147,2.3031530380249023,-0.4295712113380432,0.0,117,655
6,4,0.07415217161178589,2.385408639907837,-0.44491302967071533,0.0,173,655
6,5,0.0,2.4819302558898926,-0.38354572653770447,0.0,168,649
6,6,0.0,0.13407933712005615,-0.3068365752696991,0.12233256548643112,153,542
6,7,0.0,0.16759911179542542,-0.38354572653770447,0.12233256548643112,142,554
6,8,0.071595199406147,2.2886409759521484,-0.5011664032936096,0.12233256548643112,116,616
6,9,0.07415217161178589,2.370378255844116,-0.5190652012825012,0.12233256548643112,174,615
6,10,0.07670914381742477,2.4676640033721924,-0.46025487780570984,0.12233256548643112,168,610
6,11,-0.010227886028587818,0.17322637140750885,-0.286380797624588,-0.12233256548643112,153,540
6,12,-0.012784857302904129,0.21653294563293457,-0.3579759895801544,-0.12233256548643112,144,550
6,13,0.0,2.3164680004119873,-0.3579759895801544,-0.12233256548643112,117,615
6,14,0.0,2.3991990089416504,-0.37076085805892944,-0.12233256548643112,173,616
6,15,0.0,2.4925761222839355,-0.3068365752696991,-0.12233256548643112,167,611
7,1,-0.010227886028587818,0.17322637140750885,-0.286380797624588,0.0,158,574
7,2,0.0,0.19425027072429657,-0.37076085805892944,0.0,149,585
7,3,0.071595199406147,2.3031530380249023,-0.4295712113380432,0.0,120,651
7,4,0.07415217161178589,2.385408639907837,-0.44491302967071533,0.0,174,654
7,5,0.0,2.4819302558898926,-0.38354572653770447,0.0,169,648
7,6,-0.010227886028587818,0.15506330132484436,-0.29660868644714355,0.12233256548643112,149,543
7,7,0.0,0.19425027072429657,-0.37076085805892944,0.12233256548643112,140,554
7,8,0.071595199406147,2.2886409759521484,-0.5011664032936096,0.12233256548643112,118,614
7,9,0.07415217161178589,2.370378255844116,-0.5190652012825012,0.12233256548643112,173,616
7,10,0.07670914381742477,2.4676640033721924,-0.46025487780570984,0.12233256548643112,169,609
7,11,-0.010227886028587818,0.17322637140750885,-0.286380797624588,-0.12233256548643112,150,542
7,12,0.0,0.21691004931926727,-0.3579759895801544,-0.12233256548643112,143,551
7,13,0.0,2.3164680004119873,-0.3579759895801544,-0.12233256548643112,119,614
7,14,0.0,2.3991990089416504,-0.37076085805892944,-0.12233256548643112,175,614
7,15,0.0,2.4925761222839355,-0.3068365752696991,-0.12233256548643112,169,609
8,1,-0.010227886028587818,0.17322637140750885,-0.286380797624588,0.0,159,573
8,2,0.0,0.19425027072429657,-0.37076085805892944,0.0,148,585
8,3,0.071595199406147,2.3031530380249023,-0.4295712113380432,0.0,118,653
8,4,0.07415217161178589,2.385408639907837,-0.44491302967071533,0.0,175,654
8,5,0.0,2.4819302558898926,-0.38354572653770447,0.0,170,648
8,6,-0.010227886028587818,0.15506330132484436,-0.29660868644714355,0.12233256548643112,160,532
8,7,0.0,0.19425027072429657,-0.37076085805892944,0.12233256548643112,149,545
8,8,0.071595199406147,2.2886409759521484,-0.5011664032936096,0.12233256548643112,117,615
8,9,0.07415217161178589,2.370378255844116,-0.5190652012825012,0.12233256548643112,174,615
8,10,0.07670914381742477,2.4676640033721924,-0.46025487780570984,0.12233256548643112,169,609
8,11,-0.010227886028587818,0.17322637140750885,-0.286380797624588,-0.12233256548643112,151,543
8,12,0.0,0.21691004931926727,-0.3579759895801544,-0.12233256548643112,138,556
8,13,0.0,2.3164680004119873,-0.3579759895801544,-0.12233256548643112,118,615
8,14,0.0,2.3991990089416504,-0.37076085805892944,-0.12233256548643112,175,615
8,15,0.0,2.4925761222839355,-0.3068365752696991,-0.12233256548643112,169,608
9,1,-0.010227886028587818,0.17322637140750885,-0.286380797624588,0.0,157,575
9,2,0.0,0.19425027072429657,-0.37076085805892944,0.0,146,588
9,3,0.071595199406147,2.3031530380249023,-0.4295712113380432,0.0,139,632
9,4,0.07415217161178589,2.385408639907837,-0.44491302967071533,0.0,192,636
9,5,0.0,2.4819302558898926,-0.38354572653770447,0.0,170,646
9,6,0.0,0.13407933712005615,-0.3068365752696991,0.12233256548643112,147,546
9,7,0.012784857302904129,0.16711078584194183,-0.38354572653770447,0.12233256548643112,136,559
9,8,0.071595199406147,2.2886409759521484,-0.5011664032936096,0.12233256548643112,137,595
9,9,0.07415217161178589,2.370378255844116,-0.5190652012825012,0.12233256548643112,189,600
9,10,0.07670914381742477,2.4676640033721924,-0.46025487780570984,0.12233256548643112,170,606
9,11,-0.010227886028587818,0.17322637140750885,-0.286380797624588,-0.12233256548643112,151,542
9,12,0.0,0.21691004931926727,-0.3579759895801544,-0.12233256548643112,143,553
9,13,0.0,2.3164680004119873,-0.3579759895801544,-0.12233256548643112,138,594
9,14,0.0,2.3991990089416504,-0.37076085805892944,-0.12233256548643112,191,598
9,15,0.0,2.4925761222839355,-0.3068365752696991,-0.12233256548643112,169,608
10,1,0.0,0.15540023148059845,-0.29660868644714355,0.0,156,575
10,2,0.0,0.19425027072429657,-0.37076085805892944,0.0,147,586
10,3,0.071595199406147,2.3031530380249023,-0.4295712113380432,0.0,118,654
10,4,0.07415217161178589,2.385408639907837,-0.44491302967071533,0.0,176,652
10,5,0.0,2.4819302558898926,-0.38354572653770447,0.0,168,649
10,6,0.0,0.13407933712005615,-0.3068365752696991,0.12233256548643112,145,547
10,7,0.012784857302904129,0.16711078584194183,-0.38354572653770447,0.12233256548643112,138,558
10,8,0.071595199406147,2.2886409759521484,-0.5011664032936096,0.12233256548643112,115,617
10,9,0.07415217161178589,2.370378255844116,-0.5190652012825012,0.12233256548643112,176,613
10,10,0.07670914381742477,2.4676640033721924,-0.46025487780570984,0.12233256548643112,169,608
10,11,-0.010227886028587818,0.1891055554151535,-0.27615290880203247,-0.12233256548643112,144,546
10,12,0.0,0.21691004931926727,-0.3579759895801544,-0.12233256548643112,138,555
10,13,0.0,2.3164680004119873,-0.3579759895801544,-0.12233256548643112,119,612
10,14,0.0,2.3991990089416504,-0.37076085805892944,-0.12233256548643112,176,613
10,15,0.0,2.4925761222839355,-0.3068365752696991,-0.12233256548643112,168,609
11,1,0.0,0.15540023148059845,-0.29660868644714355,0.0,154,577
11,2,0.0,0.19425027072429657,-0.37076085805892944,0.0,145,589
11,3,0.071595199406147,2.3031530380249023,-0.4295712113380432,0.0,125,646
11,4,0.07415217161178589,2.385408639907837,-0.44491302967071533,0.0,180,648
11,5,0.0,2.4819302558898926,-0.38354572653770447,0.0,171,645
11,6,0.0,0.13407933712005615,-0.3068365752696991,0.12233256548643112,140,553
11,7,0.012784857302904129,0.16711078584194183,-0.38354572653770447,0.12233256548643112,133,562
11,8,0.071595199406147,2.2886409759521484,-0.5011664032936096,0.12233256548643112,126,606
11,9,0.07415217161178589,2.370378255844116,-0.5190652012825012,0.12233256548643112,181,608
11,10,0.07670914381742477,2.4676640033721924,-0.46025487780570984,0.12233256548643112,172,605
11,11,-0.010227886028587818,0.17322637140750885,-0.286380797624588,-0.12233256548643112,151,540
11,12,0.0,0.21691004931926727,-0.3579759895801544,-0.12233256548643112,143,552
11,13,0.0,2.3164680004119873,-0.3579759895801544,-0.12233256548643112,123,609
11,14,0.0,2.3991990089416504,-0.37076085805892944,-0.12233256548643112,177,612
11,15,0.0,2.4925761222839355,-0.3068365752696991,-0.12233256548643112,168,609
12,1,-0.010227886028587818,0.17322637140750885,-0.286380797624588,0.0,161,572
12,2,0.0,0.19425027072429657,-0.37076085805892944,0.0,151,584
12,3,0.071595199406147,2.3031530380249023,-0.4295712113380432,0.0,130,642
12,4,0.07415217161178589,2.385408639907837,-0.44491302967071533,0.0,179,649
12,5,0.0,2.4819302558898926,-0.38354572653770447,0.0,168,649
12,6,0.0,0.13407933712005615,-0.3068365752696991,0.12233256548643112,150,544
12,7,0.012784857302904129,0.16711078584194183,-0.38354572653770447,0.12233256548643112,141,556
12,8,0.071595199406147,2.2886409759521484,-0.5011664032936096,0.12233256548643112,125,608
12,9,0.07415217161178589,2.370378255844116,-0.5190652012825012,0.12233256548643112,173,616
12,10,0.07670914381742477,2.4676640033721924,-0.46025487780570984,0.12233256548643112,168,610
12,11,-0.010227886028587818,0.17322637140750885,-0.286380797624588,-0.12233256548643112,145,547
12,12,0.0,0.21691004931926727,-0.3579759895801544,-0.12233256548643112,136,558
12,13,0.0,2.3164680004119873,-0.3579759895801544,-0.12233256548643112,129,603
12,14,0.0,2.3991990089416504,-0.37076085805892944,-0.12233256548643112,183,607
12,15,0.0,2.4925761222839355,-0.3068365752696991,-0.12233256548643112,168,609
13,1,0.0,0.15540023148059845,-0.29660868644714355,0.0,157,576
13,2,0.0,0.19425027072429657,-0.37076085805892944,0.0,148,587
13,3,0.071595199406147,2.3031530380249023,-0.4295712113380432,0.0,119,652
13,4,0.07415217161178589,2.385408639907837,-0.44491302967071533,0.0,177,652
13,5,0.0,2.4819302558898926,-0.38354572653770447,0.0,168,650
13,6,0.0,0.13407933712005615,-0.3068365752696991,0.12233256548643112,146,548
13,7,0.012784857302904129,0.13399773836135864,-0.3963305950164795,0.12233256548643112,138,557
13,8,0.071595199406147,2.2886409759521484,-0.5011664032936096,0.12233256548643112,117,615
13,9,0.07415217161178589,2.370378255844116,-0.5190652012825012,0.12233256548643112,173,616
13,10,0.07670914381742477,2.4676640033721924,-0.46025487780570984,0.12233256548643112,168,611
13,11,-0.010227886028587818,0.17322637140750885,-0.286380797624588,-0.12233256548643112,148,545
13,12,-0.012784857302904129,0.21653294563293457,-0.3579759895801544,-0.12233256548643112,140,556
13,13,0.0,2.3164680004119873,-0.3579759895801544,-0.12233256548643112,120,613
13,14,0.0,2.3991990089416504,-0.37076085805892944,-0.12233256548643112,179,611
13,15,0.0,2.4925761222839355,-0.3068365752696991,-0.12233256548643112,168,610
14,1,0.0,0.15540023148059845,-0.29660868644714355,0.0,154,578
14,2,0.0,0.19425027072429657,-0.37076085805892944,0.0,145,589
14,3,0.071595199406147,2.3031530380249023,-0.4295712113380432,0.0,128,643
14,4,0.07415217161178589,2.385408639907837,-0.44491302967071533,0.0,184,644
14,5,0.0,2.4819302558898926,-0.38354572653770447,0.0,170,646
14,6,0.0,0.13407933712005615,-0.3068365752696991,0.12233256548643112,147,544
14,7,0.0,0.16759911179542542,-0.38354572653770447,0.12233256548643112,139,556
14,8,0.071595199406147,2.2886409759521484,-0.5011664032936096,0.12233256548643112,125,607
14,9,0.07415217161178589,2.370378255844116,-0.5190652012825012,0.12233256548643112,182,607
14,10,0.07670914381742477,2.4676640033721924,-0.46025487780570984,0.12233256548643112,167,610
14,11,-0.010227886028587818,0.17322637140750885,-0.286380797624588,-0.12233256548643112,146,547
14,12,0.0,0.21691004931926727,-0.3579759895801544,-0.12233256548643112,136,558
14,13,0.0,2.3164680004119873,-0.3579759895801544,-0.12233256548643112,131,601
14,14,0.0,2.3991990089416504,-0.37076085805892944,-0.12233256548643112,188,601
14,15,0.0,2.4925761222839355,-0.3068365752696991,-0.12233256548643112,174,604
15,1,0.0,0.15540023148059845,-0.29660868644714355,0.0,165,568
15,2,0.0,0.19425027072429657,-0.37076085805892944,0.0,157,579
15,3,0.071595199406147,2.3031530380249023,-0.4295712113380432,0.0,120,651
15,4,0.07415217161178589,2.385408639907837,-0.44491302967071533,0.0,173,654
15,5,0.0,2.4819302558898926,-0.38354572653770447,0.0,168,648
15,6,0.0,0.13407933712005615,-0.3068365752696991,0.12233256548643112,149,545
15,7,0.0,0.19425027072429657,-0.37076085805892944,0.12233256548643112,143,555
15,8,0.071595199406147,2.2886409759521484,-0.5011664032936096,0.12233256548643112,117,616
15,9,0.07415217161178589,2.370378255844116,-0.5190652012825012,0.12233256548643112,174,615
15,10,0.07670914381742477,2.4676640033721924,-0.46025487780570984,0.12233256548643112,168,608
15,11,-0.010227886028587818,0.17322637140750885,-0.286380797624588,-0.12233256548643112,150,543
15,12,0.0,0.21691004931926727,-0.3579759895801544,-0.12233256548643112,143,552
15,13,0.0,2.3164680004119873,-0.3579759895801544,-0.12233256548643112,121,611
15,14,0.0,2.3991990089416504,-0.37076085805892944,-0.12233256548643112,175,613
15,15,0.0,2.4925761222839355,-0.3068365752696991,-0.12233256548643112,167,610
16,1,-0.010227886028587818,0.17322637140750885,-0.286380797624588,0.0,156,576
16,2,0.0,0.19425027072429657,-0.37076085805892944,0.0,149,587
16,3,0.071595199406147,2.3031530380249023,-0.4295712113380432,0.0,124,648
16,4,0.07415217161178589,2.385408639907837,-0.44491302967071533,0.0,176,652
16,5,0.0,2.4819302558898926,-0.38354572653770447,0.0,168,648
16,6,0.0,0.15540023148059845,-0.29660868644714355,0.12233256548643112,148,545
16,7,0.012784857302904129,0.16711078584194183,-0.38354572653770447,0.12233256548643112,140,557
16,8,0.071595199406147,2.2886409759521484,-0.5011664032936096,0.12233256548643112,126,607
16,9,0.07415217161178589,2.370378255844116,-0.5190652012825012,0.12233256548643112,177,612
16,10,0.0,2.4688560962677,-0.46025487780570984,0.12233256548643112,167,610
16,11,-0.010227886028587818,0.1891055554151535,-0.27615290880203247,-0.12233256548643112,153,539
16,12,0.0,0.21691004931926727,-0.3579759895801544,-0.12233256548643112,146,549
16,13,0.0,2.3164680004119873,-0.3579759895801544,-0.12233256548643112,122,610
16,14,0.0,2.3991990089416504,-0.37076085805892944,-0.12233256548643112,175,614
16,15,0.0,2.4925761222839355,-0.3068365752696991,-0.12233256548643112,167,609
17,1,0.0,0.15540023148059845,-0.29660868644714355,0.0,162,571
17,2,0.0,0.19425027072429657,-0.37076085805892944,0.0,152,583
17,3,0.071595199406147,2.3031530380249023,-0.4295712113380432,0.0,120,651
17,4,0.07415217161178589,2.385408639907837,-0.44491302967071533,0.0,172,656
17,5,0.0,2.4819302558898926,-0.38354572653770447,0.0,166,650
17,6,0.0,0.13407933712005615,-0.3068365752696991,0.12233256548643112,152,542
17,7,0.0,0.16759911179542542,-0.38354572653770447,0.12233256548643112,142,553
17,8,0.071595199406147,2.2886409759521484,-0.5011664032936096,0.12233256548643112,120,612
17,9,0.07415217161178589,2.370378255844116,-0.5190652012825012,0.12233256548643112,172,617
17,10,0.0,2.4688560962677,-0.46025487780570984,0.12233256548643112,165,611
17,11,-0.010227886028587818,0.17322637140750885,-0.286380797624588,-0.12233256548643112,155,540
17,12,0.0,0.21691004931926727,-0.3579759895801544,-0.12233256548643112,146,551
17,13,0.0,2.3164680004119873,-0.3579759895801544,-0.12233256548643112,115,618
17,14,0.0,2.3991990089416504,-0.37076085805892944,-0.12233256548643112,171,618
17,15,0.0,2.4925761222839355,-0.3068365752696991,-0.12233256548643112,165,611
18,1,-0.010227886028587818,0.17322637140750885,-0.286380797624588,0.0,163,570
18,2,0.0,0.19425027072429657,-0.37076085805892944,0.0,153,582
18,3,0.071595199406147,2.3031530380249023,-0.4295712113380432,0.0,116,655
18,4,0.07415217161178589,2.385408639907837,-0.44491302967071533,0.0,172,656
18,5,0.0,2.4819302558898926,-0.38354572653770447,0.0,167,649
18,6,-0.010227886028587818,0.15506330132484436,-0.29660868644714355,0.12233256548643112,142,550
18,7,0.0,0.19425027072429657,-0.37076085805892944,0.12233256548643112,137,560
18,8,0.071595199406147,2.2886409759521484,-0.5011664032936096,0.12233256548643112,116,616
18,9,0.07415217161178589,2.370378255844116,-0.5190652012825012,0.12233256548643112,173,616
18,10,0.07670914381742477,2.4676640033721924,-0.46025487780570984,0.12233256548643112,168,610
18,11,-0.010227886028587818,0.17322637140750885,-0.286380797624588,-0.12233256548643112,164,530
18,12,0.0,0.21691004931926727,-0.3579759895801544,-0.12233256548643112,152,543
18,13,0.0,2.3164680004119873,-0.3579759895801544,-0.12233256548643112,117,615
18,14,0.0,2.3991990089416504,-0.37076085805892944,-0.12233256548643112,172,617
18,15,0.0,2.4925761222839355,-0.3068365752696991,-0.12233256548643112,166,611
19,1,0.0,0.15540023148059845,-0.29660868644714355,0.0,161,572
19,2,0.0,0.19425027072429657,-0.37076085805892944,0.0,151,583
19,3,0.071595199406147,2.3031530380249023,-0.4295712113380432,0.0,118,653
19,4,0.07415217161178589,2.385408639907837,-0.44491302967071533,0.0,174,655
19,5,0.0,2.4819302558898926,-0.38354572653770447,0.0,168,648
19,6,0.0,0.13407933712005615,-0.3068365752696991,0.12233256548643112,159,535
19,7,0.012784857302904129,0.16711078584194183,-0.38354572653770447,0.12233256548643112,150,546
19,8,0.071595199406147,2.2886409759521484,-0.5011664032936096,0.12233256548643112,120,612
19,9,0.07415217161178589,2.370378255844116,-0.5190652012825012,0.12233256548643112,176,613
19,10,0.07670914381742477,2.4676640033721924,-0.46025487780570984,0.12233256548643112,170,607
19,11,0.0,2.590257167816162,-0.15853223204612732,0.12233256548643112,113,599
19,12,-0.3963305950164795,1.6280474662780762,-1.9816529750823975,0.12233256548643112,113,599
19,13,-0.010227886028587818,0.17322637140750885,-0.286380797624588,-0.12233256548643112,147,546
19,14,0.0,0.21691004931926727,-0.3579759895801544,-0.12233256548643112,136,558
19,15,0.0,2.3164680004119873,-0.3579759895801544,-0.12233256548643112,116,616
19,16,0.0,2.3991990089416504,-0.37076085805892944,-0.12233256548643112,172,617
19,17,0.0,2.4925761222839355,-0.3068365752696991,-0.12233256548643112,167,610
20,1,-0.010227886028587818,0.17322637140750885,-0.286380797624588,0.0,162,570
20,2,0.0,0.19425027072429657,-0.37076085805892944,0.0,153,581
20,3,0.071595199406147,2.3031530380249023,-0.4295712113380432,0.0,120,652
20,4,0.07415217161178589,2.385408639907837,-0.44491302967071533,0.0,173,655
20,5,0.0,2.4819302558898926,-0.38354572653770447,0.0,167,649
20,6,-0.010227886028587818,0.15506330132484436,-0.29660868644714355,0.12233256548643112,151,542
20,7,0.0,0.16759911179542542,-0.38354572653770447,0.12233256548643112,143,553
20,8,0.071595199406147,2.2886409759521484,-0.5011664032936096,0.12233256548643112,121,611
20,9,0.07415217161178589,2.370378255844116,-0.5190652012825012,0.12233256548643112,173,616
20,10,0.07670914381742477,2.4676640033721924,-0.46025487780570984,0.12233256548643112,167,610
20,11,-0.010227886028587818,0.17322637140750885,-0.286380797624588,-0.12233256548643112,142,550
20,12,0.0,0.21691004931926727,-0.3579759895801544,-0.12233256548643112,137,558
20,13,0.0,2.3164680004119873,-0.3579759895801544,-0.12233256548643112,118,614
20,14,0.0,2.3991990089416504,-0.37076085805892944,-0.12233256548643112,174,616
20,15,0.0,2.4925761222839355,-0.3068365752696991,-0.12233256548643112,168,609
