cycle,object,x,y,z,v,snr,noise
1,1,0.010227886028587818,0.15506330132484436,-0.29660868644714355,0.0,114,606
1,2,-0.08693703263998032,1.3523186445236206,-0.4346851706504822,0.0,152,606
1,3,-0.34774813055992126,0.6503604650497437,1.217118501663208,0.0,152,606
1,4,0.0,1.481313705444336,-0.27615293860435486,0.0,198,588
1,5,-0.04858245700597763,1.5628538131713867,-0.291494756937027,0.0,183,585
1,6,0.051139429211616516,1.5569002628326416,-0.6136731505393982,0.0,126,590
1,7,-0.08693703263998032,1.3375672101974487,-0.47815367579460144,0.12233256548643112,137,582
1,8,0.0,1.4719890356063843,-0.3221784234046936,0.12233256548643112,180,567
1,9,0.0,1.5423310995101929,-0.38865965604782104,0.12233256548643112,167,561
1,10,0.10227885842323303,1.533203125,-0.6648126244544983,0.12233256548643112,113,564
1,11,-0.08693703263998032,1.365527868270874,-0.3912166357040405,-0.12233256548643112,152,568
1,12,-0.34774813055992126,0.6503604650497437,1.217118501663208,-0.12233256548643112,152,568
1,13,-0.046025488525629044,1.488446593284607,-0.23012743890285492,-0.12233256548643112,195,551
1,14,-0.04858245700597763,1.5711380243301392,-0.24291229248046875,-0.12233256548643112,180,549
1,15,0.051139429211616516,1.5760993957519531,-0.5625337362289429,-0.12233256548643112,123,553
2,1,0.010227886028587818,0.15506330132484436,-0.29660868644714355,0.0,114,602
2,2,-0.08693703263998032,1.3523186445236206,-0.4346851706504822,0.0,153,604
2,3,-0.34774813055992126,0.6503604650497437,1.217118501663208,0.0,153,604
2,4,0.0,1.481313705444336,-0.27615293860435486,0.0,201,585
2,5,-0.04858245700597763,1.5628538131713867,-0.291494756937027,0.0,185,582
2,6,0.051139429211616516,1.5569002628326416,-0.6136731505393982,0.0,130,585
2,7,-0.08693703263998032,1.3375672101974487,-0.47815367579460144,0.12233256548643112,146,572
2,8,0.0,1.4719890356063843,-0.3221784234046936,0.12233256548643112,192,555
2,9,0.0,1.553766131401062,-0.3400771915912628,0.12233256548643112,177,552
2,10,0.051139429211616516,1.5357595682144165,-0.6648126244544983,0.12233256548643112,121,555
2,11,-0.08693703263998032,1.365527868270874,-0.3912166357040405,-0.12233256548643112,151,567
2,12,-0.34774813055992126,0.6503604650497437,1.217118501663208,-0.12233256548643112,151,567
2,13,0.0,1.489158034324646,-0.23012743890285492,-0.12233256548643112,197,550
2,14,-0.04858245700597763,1.5711380243301392,-0.24291229248046875,-0.12233256548643112,180,548
2,15,0.051139429211616516,1.5760993957519531,-0.5625337362289429,-0.12233256548643112,125,551
3,1,0.010227886028587818,0.15506330132484436,-0.29660868644714355,0.0,115,605
3,2,-0.08693703263998032,1.3523186445236206,-0.4346851706504822,0.0,152,606
3,3,-0.34774813055992126,0.6503604650497437,1.217118501663208,0.0,152,606
3,4,0.0,1.481313705444336,-0.27615293860435486,0.0,198,588
3,5,-0.04858245700597763,1.5628538131713867,-0.291494756937027,0.0,182,585
3,6,0.051139429211616516,1.5569002628326416,-0.6136731505393982,0.0,126,589
3,7,-0.13040556013584137,1.3340308666229248,-0.47815367579460144,0.12233256548643112,152,568
3,8,0.0,1.4719890356063843,-0.3221784234046936,0.12233256548643112,197,550
3,9,0.0,1.5423310995101929,-0.38865965604782104,0.12233256548643112,179,549
3,10,0.051139429211616516,1.5357595682144165,-0.6648126244544983,0.12233256548643112,120,555
3,11,0.10227885842323303,1.533203125,-0.6648126244544983,0.12233256548643112,120,555
3,12,0.010227886028587818,0.17322637140750885,-0.286380797624588,-0.12233256548643112,115,566
3,13,-0.08693703263998032,1.365527868270874,-0.3912166357040405,-0.12233256548643112,146,573
3,14,-0.34774813055992126,0.6503604650497437,1.217118501663208,-0.12233256548643112,146,573
3,15,-0.046025488525629044,1.488446593284607,-0.23012743890285492,-0.12233256548643112,193,554
3,16,-0.04858245700597763,1.5711380243301392,-0.24291229248046875,-0.12233256548643112,179,550
3,17,0.051139429211616516,1.5760993957519531,-0.5625337362289429,-0.12233256548643112,125,551
4,1,0.020455772057175636,0.1325097233057022,-0.3068365752696991,0.0,115,606
4,2,-0.08693703263998032,1.3523186445236206,-0.4346851706504822,0.0,155,604
4,3,-0.34774813055992126,0.6503604650497437,1.217118501663208,0.0,155,604
4,4,0.0,1.481313705444336,-0.27615293860435486,0.0,199,587
4,5,-0.04858245700597763,1.5628538131713867,-0.291494756937027,0.0,183,584
4,6,0.051139429211616516,1.5569002628326416,-0.6136731505393982,0.0,127,588
4,7,0.03068365901708603,0.10322108119726181,-0.31706446409225464,0.12233256548643112,113,571
4,8,-0.08693703263998032,1.3375672101974487,-0.47815367579460144,0.12233256548643112,143,577
4,9,0.0,1.4719890356063843,-0.3221784234046936,0.12233256548643112,188,558
4,10,0.0,1.5423310995101929,-0.38865965604782104,0.12233256548643112,175,552
4,11,0.051139429211616516,1.5357595682144165,-0.6648126244544983,0.12233256548643112,122,554
4,12,-0.08693703263998032,1.365527868270874,-0.3912166357040405,-0.12233256548643112,152,567
4,13,-0.34774813055992126,0.6503604650497437,1.217118501663208,-0.12233256548643112,152,567
4,14,-0.046025488525629044,1.488446593284607,-0.23012743890285492,-0.12233256548643112,195,551
4,15,-0.04858245700597763,1.5711380243301392,-0.24291229248046875,-0.12233256548643112,180,548
4,16,0.051139429211616516,1.5760993957519531,-0.5625337362289429,-0.12233256548643112,123,551
5,1,-0.08693703263998032,1.3523186445236206,-0.4346851706504822,0.0,153,605
5,2,-0.34774813055992126,0.6503604650497437,1.217118501663208,0.0,153,605
5,3,0.0,1.481313705444336,-0.27615293860435486,0.0,196,590
5,4,-0.04858245700597763,1.5628538131713867,-0.291494756937027,0.0,179,588
5,5,0.051139429211616516,1.5569002628326416,-0.6136731505393982,0.0,121,593
5,6,0.010227886028587818,0.13368867337703705,-0.3068365752696991,0.12233256548643112,113,566
5,7,-0.08693703263998032,1.3375672101974487,-0.47815367579460144,0.12233256548643112,153,566
5,8,0.0,1.4719890356063843,-0.3221784234046936,0.12233256548643112,196,550
5,9,0.0,1.5423310995101929,-0.38865965604782104,0.12233256548643112,181,547
5,10,0.051139429211616516,1.5357595682144165,-0.6648126244544983,0.12233256548643112,125,550
5,11,-0.08693703263998032,1.365527868270874,-0.3912166357040405,-0.12233256548643112,147,572
5,12,-0.34774813055992126,0.6503604650497437,1.217118501663208,-0.12233256548643112,147,572
5,13,0.0,1.489158034324646,-0.23012743890285492,-0.12233256548643112,188,558
5,14,-0.04858245700597763,1.5711380243301392,-0.24291229248046875,-0.12233256548643112,171,557
5,15,0.051139429211616516,1.5760993957519531,-0.5625337362289429,-0.12233256548643112,113,561
6,1,-0.08693703263998032,1.3523186445236206,-0.4346851706504822,0.0,149,608
6,2,-0.34774813055992126,0.6503604650497437,1.217118501663208,0.0,149,608
6,3,0.0,1.481313705444336,-0.27615293860435486,0.0,195,591
6,4,-0.04858245700597763,1.5628538131713867,-0.291494756937027,0.0,180,588
6,5,0.051139429211616516,1.5569002628326416,-0.6136731505393982,0.0,125,590
6,6,-0.08693703263998032,1.3375672101974487,-0.47815367579460144,0.12233256548643112,141,577
6,7,0.0,1.4719890356063843,-0.3221784234046936,0.12233256548643112,187,560
6,8,0.0,1.553766131401062,-0.3400771915912628,0.12233256548643112,172,556
6,9,0.051139429211616516,1.5357595682144165,-0.6648126244544983,0.12233256548643112,118,558
6,10,0.6750404834747314,3.3124608993530273,1.4625877141952515,0.24466513097286224,134,464
6,11,0.9205097556114197,3.3325815200805664,1.49582839012146,0.24466513097286224,119,462
6,12,0.5216222405433655,2.7763431072235107,0.34774813055992126,-0.24466513097286224,117,457
6,13,0.5369639992713928,2.8580002784729004,0.3579760193824768,-0.24466513097286224,131,457
6,14,-0.08693703263998032,1.365527868270874,-0.3912166357040405,-0.12233256548643112,143,575
6,15,-0.34774813055992126,0.6503604650497437,1.217118501663208,-0.12233256548643112,143,575
6,16,0.0,1.489158034324646,-0.23012743890285492,-0.12233256548643112,189,558
6,17,-0.04858245700597763,1.5711380243301392,-0.24291229248046875,-0.12233256548643112,175,553
6,18,0.051139429211616516,1.5760993957519531,-0.5625337362289429,-0.12233256548643112,122,555
7,1,0.010227886028587818,0.15506330132484436,-0.29660868644714355,0.0,119,600
7,2,-0.08693703263998032,1.3523186445236206,-0.4346851706504822,0.0,161,597
7,3,-0.34774813055992126,0.6503604650497437,1.217118501663208,0.0,161,597
7,4,0.0,1.481313705444336,-0.27615293860435486,0.0,206,580
7,5,-0.04858245700597763,1.5628538131713867,-0.291494756937027,0.0,190,578
7,6,0.051139429211616516,1.5569002628326416,-0.6136731505393982,0.0,132,582
7,7,-0.08693703263998032,1.3375672101974487,-0.47815367579460144,0.12233256548643112,150,569
7,8,0.0,1.4719890356063843,-0.3221784234046936,0.12233256548643112,196,551
7,9,0.0,1.553766131401062,-0.3400771915912628,0.12233256548643112,180,548
7,10,0.051139429211616516,1.5357595682144165,-0.6648126244544983,0.12233256548643112,123,552
7,11,-0.08693703263998032,1.365527868270874,-0.3912166357040405,-0.12233256548643112,144,573
7,12,-0.34774813055992126,0.6503604650497437,1.217118501663208,-0.12233256548643112,144,573
7,13,0.0,1.489158034324646,-0.23012743890285492,-0.12233256548643112,190,557
7,14,-0.04858245700597763,1.5711380243301392,-0.24291229248046875,-0.12233256548643112,176,552
7,15,0.051139429211616516,1.5760993957519531,-0.5625337362289429,-0.12233256548643112,122,553
8,1,0.010227886028587818,0.15506330132484436,-0.29660868644714355,0.0,117,604
8,2,-0.08693703263998032,1.3523186445236206,-0.4346851706504822,0.0,155,603
8,3,-0.34774813055992126,0.6503604650497437,1.217118501663208,0.0,155,603
8,4,0.0,1.481313705444336,-0.27615293860435486,0.0,201,585
8,5,-0.04858245700597763,1.5628538131713867,-0.291494756937027,0.0,185,582
8,6,0.051139429211616516,1.5569002628326416,-0.6136731505393982,0.0,128,586
8,7,0.020455772057175636,0.1325097233057022,-0.3068365752696991,0.12233256548643112,113,569
8,8,-0.08693703263998032,1.3375672101974487,-0.47815367579460144,0.12233256548643112,152,568
8,9,0.0,1.4719890356063843,-0.3221784234046936,0.12233256548643112,196,551
8,10,0.0,1.5423310995101929,-0.38865965604782104,0.12233256548643112,180,548
8,11,0.051139429211616516,1.5357595682144165,-0.6648126244544983,0.12233256548643112,124,551
8,12,0.010227886028587818,0.17322637140750885,-0.286380797624588,-0.12233256548643112,118,563
8,13,-0.08693703263998032,1.365527868270874,-0.3912166357040405,-0.12233256548643112,153,566
8,14,-0.34774813055992126,0.6503604650497437,1.217118501663208,-0.12233256548643112,153,566
8,15,-0.046025488525629044,1.488446593284607,-0.23012743890285492,-0.12233256548643112,199,548
8,16,-0.04858245700597763,1.5711380243301392,-0.24291229248046875,-0.12233256548643112,184,544
8,17,0.051139429211616516,1.5760993957519531,-0.5625337362289429,-0.12233256548643112,129,546
9,1,0.010227886028587818,0.15506330132484436,-0.29660868644714355,0.0,112,607
9,2,-0.08693703263998032,1.3523186445236206,-0.4346851706504822,0.0,152,606
9,3,-0.34774813055992126,0.6503604650497437,1.217118501663208,0.0,152,606
9,4,0.0,1.481313705444336,-0.27615293860435486,0.0,195,590
9,5,-0.04858245700597763,1.5628538131713867,-0.291494756937027,0.0,179,588
9,6,0.051139429211616516,1.5569002628326416,-0.6136731505393982,0.0,123,591
9,7,-0.08693703263998032,1.3375672101974487,-0.47815367579460144,0.12233256548643112,146,573
9,8,0.0,1.4719890356063843,-0.3221784234046936,0.12233256548643112,190,556
9,9,0.0,1.5423310995101929,-0.38865965604782104,0.12233256548643112,175,552
9,10,0.051139429211616516,1.5357595682144165,-0.6648126244544983,0.12233256548643112,120,554
9,11,-0.08693703263998032,1.365527868270874,-0.3912166357040405,-0.12233256548643112,146,573
9,12,-0.34774813055992126,0.6503604650497437,1.217118501663208,-0.12233256548643112,146,573
9,13,-0.046025488525629044,1.488446593284607,-0.23012743890285492,-0.12233256548643112,188,558
9,14,-0.04858245700597763,1.5711380243301392,-0.24291229248046875,-0.12233256548643112,173,555
9,15,0.051139429211616516,1.5760993957519531,-0.5625337362289429,-0.12233256548643112,119,556
10,1,0.010227886028587818,0.15506330132484436,-0.29660868644714355,0.0,113,607
10,2,-0.08693703263998032,1.3523186445236206,-0.4346851706504822,0.0,151,607
10,3,-0.34774813055992126,0.6503604650497437,1.217118501663208,0.0,151,607
10,4,0.0,1.481313705444336,-0.27615293860435486,0.0,196,590
10,5,-0.04858245700597763,1.5628538131713867,-0.291494756937027,0.0,181,586
10,6,0.051139429211616516,1.5569002628326416,-0.6136731505393982,0.0,124,590
10,7,-0.13040556013584137,1.3340308666229248,-0.47815367579460144,0.12233256548643112,146,573
10,8,0.0,1.4719890356063843,-0.3221784234046936,0.12233256548643112,191,555
10,9,0.0,1.5423310995101929,-0.38865965604782104,0.12233256548643112,176,552
10,10,0.051139429211616516,1.5357595682144165,-0.6648126244544983,0.12233256548643112,117,558
10,11,0.7159520387649536,2.839726448059082,0.0894940048456192,0.24466513097286224,167,452
10,12,0.6443568468093872,2.9425384998321533,0.09205097705125809,0.24466513097286224,171,453
10,13,-0.08693703263998032,1.365527868270874,-0.3912166357040405,-0.12233256548643112,148,571
10,14,-0.34774813055992126,0.6503604650497437,1.217118501663208,-0.12233256548643112,148,571
10,15,-0.046025488525629044,1.488446593284607,-0.23012743890285492,-0.12233256548643112,192,554
10,16,-0.04858245700597763,1.5711380243301392,-0.24291229248046875,-0.12233256548643112,179,549
10,17,0.0,1.5942472219467163,-0.5113943219184875,-0.12233256548643112,122,552
11,1,0.010227886028587818,0.15506330132484436,-0.29660868644714355,0.0,115,603
11,2,-0.08693703263998032,1.3523186445236206,-0.4346851706504822,0.0,156,602
11,3,-0.34774813055992126,0.6503604650497437,1.217118501663208,0.0,156,602
11,4,0.0,1.481313705444336,-0.27615293860435486,0.0,202,584
11,5,-0.04858245700597763,1.5628538131713867,-0.291494756937027,0.0,184,583
11,6,0.051139429211616516,1.5569002628326416,-0.6136731505393982,0.0,128,586
11,7,0.020455772057175636,0.1325097233057022,-0.3068365752696991,0.12233256548643112,114,565
11,8,-0.08693703263998032,1.3375672101974487,-0.47815367579460144,0.12233256548643112,151,568
11,9,0.0,1.4719890356063843,-0.3221784234046936,0.12233256548643112,198,548
11,10,0.0,1.5423310995101929,-0.38865965604782104,0.12233256548643112,182,546
11,11,0.051139429211616516,1.5357595682144165,-0.6648126244544983,0.12233256548643112,126,548
11,12,0.9511933922767639,2.34987735748291,0.5548627972602844,0.24466513097286224,150,465
11,13,1.0637001991271973,2.39093017578125,0.572761595249176,0.24466513097286224,197,458
11,14,1.0969407558441162,2.465646743774414,0.5906604528427124,0.24466513097286224,167,455
11,15,1.145523190498352,2.3712480068206787,0.49093854427337646,0.36699768900871277,155,436
11,16,0.7159520387649536,2.8284223079681396,0.2684819996356964,-0.24466513097286224,143,450
11,17,-0.08693703263998032,1.365527868270874,-0.3912166357040405,-0.12233256548643112,148,571
11,18,-0.34774813055992126,0.6503604650497437,1.217118501663208,-0.12233256548643112,148,571
11,19,-0.046025488525629044,1.488446593284607,-0.23012743890285492,-0.12233256548643112,192,555
11,20,-0.04858245700597763,1.5711380243301392,-0.24291229248046875,-0.12233256548643112,175,552
11,21,0.051139429211616516,1.5760993957519531,-0.5625337362289429,-0.12233256548643112,120,555
12,1,0.010227886028587818,0.15506330132484436,-0.29660868644714355,0.0,122,599
12,2,-0.08693703263998032,1.3523186445236206,-0.4346851706504822,0.0,159,599
12,3,-0.34774813055992126,0.6503604650497437,1.217118501663208,0.0,159,599
12,4,0.0,1.481313705444336,-0.27615293860435486,0.0,205,581
12,5,-0.04858245700597763,1.5628538131713867,-0.291494756937027,0.0,189,578
12,6,0.051139429211616516,1.5569002628326416,-0.6136731505393982,0.0,133,582
12,7,0.010227886028587818,0.13368867337703705,-0.3068365752696991,0.12233256548643112,116,566
12,8,-0.08693703263998032,1.3375672101974487,-0.47815367579460144,0.12233256548643112,158,561
12,9,0.0,1.4719890356063843,-0.3221784234046936,0.12233256548643112,201,546
12,10,0.0,1.5423310995101929,-0.38865965604782104,0.12233256548643112,184,543
12,11,0.051139429211616516,1.5357595682144165,-0.6648126244544983,0.12233256548643112,127,548
12,12,0.6264580488204956,2.839726448059082,0.3579760193824768,-0.24466513097286224,190,435
12,13,0.6443568468093872,2.907777786254883,0.46025487780570984,-0.24466513097286224,151,447
12,14,0.010227886028587818,0.17322637140750885,-0.286380797624588,-0.12233256548643112,117,565
12,15,-0.08693703263998032,1.365527868270874,-0.3912166357040405,-0.12233256548643112,152,568
12,16,-0.34774813055992126,0.6503604650497437,1.217118501663208,-0.12233256548643112,152,568
12,17,-0.046025488525629044,1.488446593284607,-0.23012743890285492,-0.12233256548643112,196,550
